DATE      ,TIME       ,LAT     ,LON      ,DEPTH,MAG,,,,,,,,,,,,,,,,
2006-01-15,46:18.0,34.4407,73.551,22,3.7,,,,,,,,,,,,,,,,
2006-01-16,25:58.8,34.5709,73.2416,21,4,,,,,,,,,,,,,,,,
2006-01-16,36:19.5,34.7009,73.3365,22,3.8,,,,,,,,,,,,,,,,
2006-01-17,26:59.0,33.0094,78.6826,62.1,4.1,,,,,,,,,,,,,,,,
2006-01-20,42:30.7,34.6306,73.1241,21,4,,,,,,,,,,,,,,,,
2006-01-20,57:35.1,34.7996,72.7845,24,3.9,,,,,,,,,,,,,,,,
2006-01-21,31:18.2,27.6066,91.2401,35,3.5,,,,,,,,,,,,,,,,
2006-01-22,20:05.4,34.6721,80.3316,35,4.3,,,,,,,,,,,,,,,,
2006-01-22,44:46.8,34.3839,73.5883,22,3.8,,,,,,,,,,,,,,,,
2006-01-23,01:14.6,34.5633,73.2094,21,4,,,,,,,,,,,,,,,,
2006-01-24,56:44.8,35.04,74.1929,34,3.5,,,,,,,,,,,,,,,,
2006-01-25,27:18.7,34.5232,72.8389,21,3.9,,,,,,,,,,,,,,,,
2006-01-25,04:08.7,34.1955,73.6894,22,4.1,,,,,,,,,,,,,,,,
2006-01-28,41:48.2,34.6281,72.778,21,4,,,,,,,,,,,,,,,,
2006-01-29,12:27.2,34.5178,72.7769,25,3.8,,,,,,,,,,,,,,,,
2006-01-30,57:32.4,30.2228,80.3163,23,3.8,,,,,,,,,,,,,,,,
2006-01-31,56:48.0,34.6773,73.3525,21,4.1,,,,,,,,,,,,,,,,
2006-02-01,24:11.9,30.3308,80.3607,19.3,4.8,,,,,,,,,,,,,,,,
2006-02-01,52:39.9,34.1782,73.8423,20,4.6,,,,,,,,,,,,,,,,
2006-02-02,49:01.7,34.7135,73.247,13,5,,,,,,,,,,,,,,,,
2006-02-03,57:47.5,27.2207,86.3768,19.3,4.9,,,,,,,,,,,,,,,,
2006-02-05,03:49.6,34.205,73.5329,27,3.8,,,,,,,,,,,,,,,,
2006-02-05,18:36.0,34.4814,73.8039,28.4,4.5,,,,,,,,,,,,,,,,
2006-02-06,52:04.6,34.2167,73.6361,22,3.9,,,,,,,,,,,,,,,,
2006-02-07,29:39.5,37.3356,72.2741,173.8,3.6,,,,,,,,,,,,,,,,
2006-02-07,55:04.2,34.557,73.1344,21,3.8,,,,,,,,,,,,,,,,
2006-02-08,57:29.5,34.8245,73.297,21,4.8,,,,,,,,,,,,,,,,
2006-02-08,24:46.2,34.8154,73.3737,21,4.3,,,,,,,,,,,,,,,,
2006-02-08,51:52.1,34.8042,73.0811,24,3.7,,,,,,,,,,,,,,,,
2006-02-09,48:21.0,34.5166,73.3232,22,4.5,,,,,,,,,,,,,,,,
2006-02-11,04:18.6,27.2451,92.1516,23,4.7,,,,,,,,,,,,,,,,
2006-02-11,32:52.2,34.3487,73.7668,12.7,4.8,,,,,,,,,,,,,,,,
2006-02-11,21:01.8,34.2483,73.0323,21,3.6,,,,,,,,,,,,,,,,
2006-02-12,00:30.1,34.625,73.0644,21,3.8,,,,,,,,,,,,,,,,
2006-02-13,00:25.9,34.6048,73.3651,21,3.9,,,,,,,,,,,,,,,,
2006-02-14,55:24.1,27.3625,88.3932,26.8,5.4,,,,,,,,,,,,,,,,
2006-02-14,17:26.5,30.2216,80.3869,11,4.5,,,,,,,,,,,,,,,,
2006-02-15,37:45.9,29.2103,76.6429,14.4,3.7,,,,,,,,,,,,,,,,
2006-02-15,24:47.6,33.118,73.7272,15,3.9,,,,,,,,,,,,,,,,
2006-02-15,43:20.1,37.341,71.9629,130,3.9,,,,,,,,,,,,,,,,
2006-02-17,28:28.8,34.6891,72.9339,24,3.8,,,,,,,,,,,,,,,,
2006-02-19,18:54.7,28.3101,83.7342,11.7,3.9,,,,,,,,,,,,,,,,
2006-02-19,19:30.7,28.2458,83.7614,35,4.1,,,,,,,,,,,,,,,,
2006-02-20,57:18.4,33.8769,74.1411,20,3.8,,,,,,,,,,,,,,,,
2006-02-21,59:11.7,29.263,81.4099,27,4.4,,,,,,,,,,,,,,,,
2006-02-22,25:52.1,34.7345,73.7209,22,3.8,,,,,,,,,,,,,,,,
2006-02-22,59:38.7,34.7066,73.6048,22,4.2,,,,,,,,,,,,,,,,
2006-02-23,04:54.3,26.9758,91.7266,15.9,5.5,,,,,,,,,,,,,,,,
2006-02-23,07:26.4,26.9283,91.6532,10,5.2,,,,,,,,,,,,,,,,
2006-02-23,22:51.0,26.9643,91.6698,41,4.1,,,,,,,,,,,,,,,,
2006-02-23,37:03.6,27.0359,91.6482,35,3.9,,,,,,,,,,,,,,,,
2006-02-23,44:36.6,26.89,91.7982,35,4,,,,,,,,,,,,,,,,
2006-02-23,49:11.2,26.8999,91.5997,41,3.6,,,,,,,,,,,,,,,,
2006-02-23,02:37.0,33.2482,78.6281,35,3.5,,,,,,,,,,,,,,,,
2006-02-24,45:30.1,26.8511,91.6872,41,3.8,,,,,,,,,,,,,,,,
2006-02-25,51:13.9,30.4572,81.0065,35,3.2,,,,,,,,,,,,,,,,
2006-02-25,48:55.3,26.9095,91.3446,41,3.3,,,,,,,,,,,,,,,,
2006-02-27,58:41.8,34.5933,72.8995,21,3.8,,,,,,,,,,,,,,,,
2006-02-28,22:26.4,37.4672,72.0026,130,3.8,,,,,,,,,,,,,,,,
2006-03-02,46:28.3,34.4862,73.56,31.2,4.7,,,,,,,,,,,,,,,,
2006-03-03,22:59.0,29.0387,95.3062,40,3.9,,,,,,,,,,,,,,,,
2006-03-04,53:25.5,37.1446,71.8962,142,3.9,,,,,,,,,,,,,,,,
2006-03-09,16:01.2,34.554,72.8858,21,3.7,,,,,,,,,,,,,,,,
2006-03-09,58:28.5,37.1464,72.4221,250,3.6,,,,,,,,,,,,,,,,
2006-03-10,50:15.1,33.0733,73.7719,17.4,4.9,,,,,,,,,,,,,,,,
2006-03-10,47:07.1,33.0523,73.7739,10,4,,,,,,,,,,,,,,,,
2006-03-13,31:37.3,34.7345,73.1549,22,3.8,,,,,,,,,,,,,,,,
2006-03-14,28:58.0,34.2727,73.4004,27,3.6,,,,,,,,,,,,,,,,
2006-03-14,11:59.2,34.6377,73.33,22,4.1,,,,,,,,,,,,,,,,
2006-03-19,48:55.9,34.5895,73.2939,21,4.5,,,,,,,,,,,,,,,,
2006-03-19,49:00.7,34.6323,73.2544,11.6,5,,,,,,,,,,,,,,,,
2006-03-19,17:43.1,34.7313,73.1418,24,3.9,,,,,,,,,,,,,,,,
2006-03-19,21:17.4,34.6882,73.4475,22,3.9,,,,,,,,,,,,,,,,
2006-03-19,01:22.3,34.7041,72.9989,24,3.5,,,,,,,,,,,,,,,,
2006-03-20,40:46.1,34.833,73.8031,20,5.5,,,,,,,,,,,,,,,,
2006-03-20,51:48.1,34.7918,73.925,10,3.8,,,,,,,,,,,,,,,,
2006-03-20,24:50.2,34.755,73.7404,22,3.6,,,,,,,,,,,,,,,,
2006-03-20,41:40.2,34.8046,73.88,11.6,4.7,,,,,,,,,,,,,,,,
2006-03-21,15:05.5,34.7517,73.8373,34,4.5,,,,,,,,,,,,,,,,
2006-03-21,33:28.2,37.2066,72.0266,142,3.4,,,,,,,,,,,,,,,,
2006-03-21,17:05.0,36.1833,74.394,35,3.4,,,,,,,,,,,,,,,,
2006-03-22,02:54.8,37.2373,71.8645,115,3.7,,,,,,,,,,,,,,,,
2006-03-22,21:03.1,34.8351,73.4919,21,3.5,,,,,,,,,,,,,,,,
2006-03-22,22:51.3,34.7366,73.123,24,3.6,,,,,,,,,,,,,,,,
2006-03-24,36:56.0,34.5487,73.2062,22,3.7,,,,,,,,,,,,,,,,
2006-03-25,51:53.5,26.8226,92.1786,23,4.7,,,,,,,,,,,,,,,,
2006-03-26,59:10.0,34.6346,73.3024,22,4.2,,,,,,,,,,,,,,,,
2006-03-28,32:32.4,37.3425,71.9968,142,3.7,,,,,,,,,,,,,,,,
2006-03-29,56:47.6,32.6189,75.4912,10,3.6,,,,,,,,,,,,,,,,
2006-03-30,02:22.2,34.7363,73.3536,21,4,,,,,,,,,,,,,,,,
2006-03-30,37:00.7,34.5939,73.0871,21,3.6,,,,,,,,,,,,,,,,
2006-03-30,34:07.6,34.848,73.8057,34,4.1,,,,,,,,,,,,,,,,
2006-03-31,25:34.7,28.824,76.5351,13,3.7,,,,,,,,,,,,,,,,
2006-03-31,30:18.2,37.383,72.2491,219.5,3.4,,,,,,,,,,,,,,,,
2006-03-31,50:20.6,34.6252,73.2554,22,3.8,,,,,,,,,,,,,,,,
2006-04-01,46:39.9,34.528,73.3818,22,3.6,,,,,,,,,,,,,,,,
2006-04-02,59:22.8,37.1159,72.0733,142,3.4,,,,,,,,,,,,,,,,
2006-04-03,43:06.9,34.0374,73.7568,20,3.8,,,,,,,,,,,,,,,,
2006-04-04,23:06.6,27.8953,85.79,19.4,4.1,,,,,,,,,,,,,,,,
2006-04-04,12:25.3,34.6515,73.1147,21,4.8,,,,,,,,,,,,,,,,
2006-04-04,16:42.1,34.5891,72.9545,21,3.7,,,,,,,,,,,,,,,,
2006-04-04,40:14.5,33.2253,75.8531,28,3.6,,,,,,,,,,,,,,,,
2006-04-07,36:04.9,36.9597,71.8952,142,4.2,,,,,,,,,,,,,,,,
2006-04-08,50:05.2,34.3064,73.7517,22,3.5,,,,,,,,,,,,,,,,
2006-04-10,23:02.5,34.6942,73.3091,21,4,,,,,,,,,,,,,,,,
2006-04-11,15:19.4,27.9847,87.6238,55.1,3.6,,,,,,,,,,,,,,,,
2006-04-11,54:03.3,27.3666,92.3022,18,4,,,,,,,,,,,,,,,,
2006-04-12,22:26.6,33.0919,75.0325,35,3.5,,,,,,,,,,,,,,,,
2006-04-14,19:07.9,34.6751,72.8625,21,3.9,,,,,,,,,,,,,,,,
2006-04-15,39:03.1,29.5105,81.1485,17,3.7,,,,,,,,,,,,,,,,
2006-04-15,51:20.1,34.2762,73.6526,22,3.7,,,,,,,,,,,,,,,,
2006-04-16,29:20.0,37.294,72.0841,150,3.7,,,,,,,,,,,,,,,,
2006-04-17,42:09.1,37.0885,71.8875,142,3.9,,,,,,,,,,,,,,,,
2006-04-17,12:39.3,37.4609,72.2938,176,3.4,,,,,,,,,,,,,,,,
2006-04-21,20:54.4,32.3616,76.7469,14,3.8,,,,,,,,,,,,,,,,
2006-04-22,06:35.6,34.6241,73.1395,21,4,,,,,,,,,,,,,,,,
2006-04-22,06:42.3,36.1652,73.5556,48,3.5,,,,,,,,,,,,,,,,
2006-04-23,42:34.6,37.009,75.4635,35,3.7,,,,,,,,,,,,,,,,
2006-04-23,36:41.5,34.6129,73.2632,21,3.8,,,,,,,,,,,,,,,,
2006-04-25,38:54.9,34.7287,73.7145,22,3.5,,,,,,,,,,,,,,,,
2006-04-25,28:41.8,34.4645,73.7518,22,4.1,,,,,,,,,,,,,,,,
2006-04-25,48:08.8,37.1723,71.931,142,3.5,,,,,,,,,,,,,,,,
2006-04-26,15:28.1,34.5811,72.6014,25,3.6,,,,,,,,,,,,,,,,
2006-04-27,48:59.8,34.7234,73.1785,21,3.6,,,,,,,,,,,,,,,,
2006-04-27,40:23.0,34.7421,73.0303,21,3.6,,,,,,,,,,,,,,,,
2006-04-30,26:05.6,34.5591,72.9369,21,3.7,,,,,,,,,,,,,,,,
2006-05-01,13:49.6,28.8748,76.7755,37,3.6,,,,,,,,,,,,,,,,
2006-05-01,23:49.0,34.6181,73.0151,21,3.8,,,,,,,,,,,,,,,,
2006-05-02,19:57.6,37.3114,71.996,142,3.9,,,,,,,,,,,,,,,,
2006-05-02,28:34.9,34.3244,73.8479,26,4,,,,,,,,,,,,,,,,
2006-05-02,44:41.7,34.4789,73.5361,22,3.7,,,,,,,,,,,,,,,,
2006-05-02,51:38.8,34.6786,72.9811,21,3.8,,,,,,,,,,,,,,,,
2006-05-03,25:03.7,34.6627,73.2338,22,4.5,,,,,,,,,,,,,,,,
2006-05-03,58:32.3,36.2484,75.6639,35,3.3,,,,,,,,,,,,,,,,
2006-05-05,00:28.5,29.4599,80.8658,17,4.9,,,,,,,,,,,,,,,,
2006-05-05,49:45.6,29.3099,80.8775,17,4,,,,,,,,,,,,,,,,
2006-05-05,51:07.0,37.4649,72.2605,184,3.9,,,,,,,,,,,,,,,,
2006-05-05,14:23.3,34.5732,73.286,22,3.7,,,,,,,,,,,,,,,,
2006-05-07,11:28.7,28.4622,91.0968,35,3.8,,,,,,,,,,,,,,,,
2006-05-07,01:00.6,28.7262,76.6352,16.1,4,,,,,,,,,,,,,,,,
2006-05-08,37:41.5,37.3546,72.9634,35,3.4,,,,,,,,,,,,,,,,
2006-05-08,40:59.3,37.3989,72.8731,35,3.2,,,,,,,,,,,,,,,,
2006-05-08,19:17.9,34.6794,73.1862,21,3.7,,,,,,,,,,,,,,,,
2006-05-08,16:17.8,34.8832,73.0529,24,3.6,,,,,,,,,,,,,,,,
2006-05-09,30:19.7,32.7514,76.6688,14,4.5,,,,,,,,,,,,,,,,
2006-05-10,50:58.5,34.8836,73.3114,21,3.8,,,,,,,,,,,,,,,,
2006-05-12,43:19.3,26.8118,95.2186,50,3.3,,,,,,,,,,,,,,,,
2006-05-22,26:28.6,34.6833,73.0841,21,3.7,,,,,,,,,,,,,,,,
2006-05-22,31:17.0,34.1267,73.8256,20,4.1,,,,,,,,,,,,,,,,
2006-05-25,06:24.2,37.2338,71.9772,150,3.8,,,,,,,,,,,,,,,,
2006-05-26,41:39.0,33.0732,76.1813,45.4,5,,,,,,,,,,,,,,,,
2006-05-31,02:03.1,37.1876,72.1108,142,3.7,,,,,,,,,,,,,,,,
2006-06-01,41:51.2,33.863,73.1394,22,3.7,,,,,,,,,,,,,,,,
2006-06-07,26:21.8,37.4736,72.303,176,3.2,,,,,,,,,,,,,,,,
2006-06-09,22:54.0,37.3875,72.3369,189.9,3.5,,,,,,,,,,,,,,,,
2006-06-11,59:47.9,33.0708,75.8726,10,3.5,,,,,,,,,,,,,,,,
2006-06-13,30:52.3,30.1043,80.2615,23,3.8,,,,,,,,,,,,,,,,
2006-06-18,30:11.3,37.288,72.1016,130,3.8,,,,,,,,,,,,,,,,
2006-06-19,32:46.0,34.4572,73.1216,22,3.8,,,,,,,,,,,,,,,,
2006-06-20,39:21.2,34.6254,72.9409,21,3.9,,,,,,,,,,,,,,,,
2006-06-21,20:38.5,29.3921,84.2509,35,3.4,,,,,,,,,,,,,,,,
2006-06-23,48:56.4,34.664,73.1761,21,3.8,,,,,,,,,,,,,,,,
2006-06-24,20:28.0,37.2236,72.0004,142,3.6,,,,,,,,,,,,,,,,
2006-06-26,18:47.4,34.812,74.3872,34,3.6,,,,,,,,,,,,,,,,
2006-06-26,52:44.9,34.7856,73.3436,21,3.7,,,,,,,,,,,,,,,,
2006-06-26,12:43.0,34.7883,73.9035,34,3.9,,,,,,,,,,,,,,,,
2006-07-01,35:31.1,34.7304,73.0014,24,4.1,,,,,,,,,,,,,,,,
2006-07-03,00:08.9,36.0338,73.3931,100,3.8,,,,,,,,,,,,,,,,
2006-07-06,03:00.1,37.4228,72.071,130,3.6,,,,,,,,,,,,,,,,
2006-07-08,31:27.4,34.9152,73.9417,34,4.6,,,,,,,,,,,,,,,,
2006-07-15,44:59.9,27.5908,91.0986,25,3.9,,,,,,,,,,,,,,,,
2006-07-17,47:52.1,26.8425,89.2976,35,4.1,,,,,,,,,,,,,,,,
2006-07-18,42:30.2,32.8581,77.4621,35,4,,,,,,,,,,,,,,,,
2006-07-20,10:54.3,31.7835,78.2695,11.6,3.8,,,,,,,,,,,,,,,,
2006-07-20,34:57.2,31.7813,78.2752,17,3.7,,,,,,,,,,,,,,,,
2006-07-20,52:30.3,31.8086,78.3429,12,3.6,,,,,,,,,,,,,,,,
2006-07-21,32:48.8,31.7438,78.3456,10.7,3.6,,,,,,,,,,,,,,,,
2006-07-28,21:18.9,34.9211,73.8469,34,4,,,,,,,,,,,,,,,,
2006-07-30,33:53.7,34.0811,72.2152,35,3.4,,,,,,,,,,,,,,,,
2006-08-01,05:35.5,37.358,74.536,50,3.9,,,,,,,,,,,,,,,,
2006-08-02,10:11.1,34.6878,80.2686,9.1,4.6,,,,,,,,,,,,,,,,
2006-08-03,24:35.4,34.6763,73.2075,21,4,,,,,,,,,,,,,,,,
2006-08-05,33:03.9,29.7804,80.1481,25,4.4,,,,,,,,,,,,,,,,
2006-08-06,26:19.7,37.3646,74.7081,9.6,5.3,,,,,,,,,,,,,,,,
2006-08-06,51:57.6,34.7951,73.1455,24,3.6,,,,,,,,,,,,,,,,
2006-08-07,57:44.8,37.3492,74.2627,35,3.8,,,,,,,,,,,,,,,,
2006-08-08,14:05.9,37.3657,74.5426,50,3.9,,,,,,,,,,,,,,,,
2006-08-10,51:22.7,37.2863,74.6684,50,3.9,,,,,,,,,,,,,,,,
2006-08-10,52:07.8,37.4198,74.669,35,4.5,,,,,,,,,,,,,,,,
2006-08-11,38:39.8,37.3828,71.9392,130,3.6,,,,,,,,,,,,,,,,
2006-08-11,14:55.6,37.463,74.7074,35,4,,,,,,,,,,,,,,,,
2006-08-12,55:06.4,34.9495,73.8076,34,3.6,,,,,,,,,,,,,,,,
2006-08-13,57:41.4,34.7059,80.0828,28,4.1,,,,,,,,,,,,,,,,
2006-08-14,58:09.2,34.6827,80.1061,28,3.5,,,,,,,,,,,,,,,,
2006-08-15,30:43.2,29.4812,85.6278,35,3.9,,,,,,,,,,,,,,,,
2006-08-20,56:20.5,37.4231,74.6777,50,3.7,,,,,,,,,,,,,,,,
2006-08-22,32:12.8,29.4646,95.4395,18,4.1,,,,,,,,,,,,,,,,
2006-08-30,25:05.7,29.2241,83.4371,35,3.8,,,,,,,,,,,,,,,,
2006-08-30,16:14.8,36.1493,72.8123,26,3.7,,,,,,,,,,,,,,,,
2006-09-03,44:54.2,34.7284,73.1808,21,3.5,,,,,,,,,,,,,,,,
2006-09-04,16:07.3,37.2425,71.9709,200,3.6,,,,,,,,,,,,,,,,
2006-09-05,38:02.7,32.6467,73.5079,35,4.1,,,,,,,,,,,,,,,,
2006-09-07,05:11.5,34.9521,78.0476,35,3.9,,,,,,,,,,,,,,,,
2006-09-08,50:24.6,37.4444,74.601,50,4.5,,,,,,,,,,,,,,,,
2006-09-09,29:47.9,34.7535,72.9427,21,4.2,,,,,,,,,,,,,,,,
2006-09-10,42:34.7,29.0342,94.6533,35,3.7,,,,,,,,,,,,,,,,
2006-09-10,20:25.7,34.6686,73.2446,24,4,,,,,,,,,,,,,,,,
2006-09-13,23:10.9,32.802,76.5717,30.9,3.5,,,,,,,,,,,,,,,,
2006-09-13,46:57.5,37.3091,73.0587,35,3.8,,,,,,,,,,,,,,,,
2006-09-14,10:56.9,34.7285,73.7093,10,4,,,,,,,,,,,,,,,,
2006-09-19,56:44.7,29.5162,81.4951,27,4.8,,,,,,,,,,,,,,,,
2006-09-19,10:35.0,34.8863,73.8477,10,3.5,,,,,,,,,,,,,,,,
2006-09-20,17:59.8,36.0246,72.9434,26,3.9,,,,,,,,,,,,,,,,
2006-09-21,06:28.5,37.0465,71.9537,142,4,,,,,,,,,,,,,,,,
2006-09-25,22:20.5,34.8452,73.304,24,4.4,,,,,,,,,,,,,,,,
2006-09-26,04:22.8,29.7739,80.5419,23,4.6,,,,,,,,,,,,,,,,
2006-09-28,47:16.2,33.3565,75.4978,22,3.9,,,,,,,,,,,,,,,,
2006-09-30,15:31.4,35.7795,73.5882,48,3.9,,,,,,,,,,,,,,,,
2006-09-30,12:13.7,37.2792,74.7702,35,3.6,,,,,,,,,,,,,,,,
2006-10-04,34:55.9,29.7847,80.5719,23,3.9,,,,,,,,,,,,,,,,
2006-10-08,10:52.4,34.8335,73.2327,24,3.9,,,,,,,,,,,,,,,,
2006-10-10,12:39.6,37.1334,72.0825,142,3.9,,,,,,,,,,,,,,,,
2006-10-13,18:29.7,34.6105,80.0986,28,4.3,,,,,,,,,,,,,,,,
2006-10-14,18:57.4,27.3001,92.1639,15,3.9,,,,,,,,,,,,,,,,
2006-10-20,25:35.5,27.4435,92.3021,18,3.8,,,,,,,,,,,,,,,,
2006-10-24,32:01.8,34.6925,73.1782,21,4.2,,,,,,,,,,,,,,,,
2006-10-26,09:18.3,34.8702,74.1797,34,4,,,,,,,,,,,,,,,,
2006-10-27,07:31.4,29.8792,80.5158,23,4,,,,,,,,,,,,,,,,
2006-10-27,55:02.7,29.9124,80.1159,16,4.4,,,,,,,,,,,,,,,,
2006-10-27,42:29.8,34.2779,73.8216,26,3.9,,,,,,,,,,,,,,,,
2006-11-04,24:22.2,37.3713,74.392,50,4.1,,,,,,,,,,,,,,,,
2006-11-04,57:06.7,34.6093,72.9557,21,3.9,,,,,,,,,,,,,,,,
2006-11-05,09:52.2,33.9577,73.8128,20,3.8,,,,,,,,,,,,,,,,
2006-11-06,32:28.2,34.8739,73.5029,22,3.7,,,,,,,,,,,,,,,,
2006-11-06,53:29.2,37.3015,72.1593,216.5,3.8,,,,,,,,,,,,,,,,
2006-11-07,36:06.0,34.3637,74.0432,24.9,4.1,,,,,,,,,,,,,,,,
2006-11-08,55:51.7,35.0908,72.7894,24,4,,,,,,,,,,,,,,,,
2006-11-12,46:29.8,29.6796,80.8387,17,3.8,,,,,,,,,,,,,,,,
2006-11-21,05:23.1,37.2926,71.9388,142,3.9,,,,,,,,,,,,,,,,
2006-11-23,39:38.1,34.4687,73.6031,22,3.7,,,,,,,,,,,,,,,,
2006-11-29,48:54.2,34.7944,73.8399,34,4.1,,,,,,,,,,,,,,,,
2006-12-01,00:10.1,34.5791,73.0524,21,3.7,,,,,,,,,,,,,,,,
2006-12-06,36:10.6,34.1865,73.5284,27,3.4,,,,,,,,,,,,,,,,
2006-12-08,19:12.7,37.3462,71.8727,130,4,,,,,,,,,,,,,,,,
2006-12-08,22:05.0,34.1606,73.6974,20,4,,,,,,,,,,,,,,,,
2006-12-09,43:03.7,34.5419,73.1387,21,4.1,,,,,,,,,,,,,,,,
2006-12-10,00:39.3,31.5235,77.0204,15.4,3.7,,,,,,,,,,,,,,,,
2006-12-10,19:27.0,31.5073,77.0258,14.1,4,,,,,,,,,,,,,,,,
2006-12-13,24:25.5,37.1471,72.1814,142,3.5,,,,,,,,,,,,,,,,
2006-12-17,39:20.4,34.4846,76.2722,35,3.4,,,,,,,,,,,,,,,,
2006-12-18,58:02.1,34.6316,72.9309,21,3.8,,,,,,,,,,,,,,,,
2006-12-20,36:18.4,37.2844,71.9927,150,4.1,,,,,,,,,,,,,,,,
2006-12-21,33:57.9,28.7288,94.9121,10,3.8,,,,,,,,,,,,,,,,
2006-12-26,25:19.6,33.2672,75.9277,26,4,,,,,,,,,,,,,,,,
2006-12-27,21:12.3,37.3312,74.4256,10,3.5,,,,,,,,,,,,,,,,
2006-12-31,36:55.3,28.0024,87.9601,61.9,4.3,,,,,,,,,,,,,,,,
2007-01-01,23:57.5,37.3989,72.2955,150,3,,,,,,,,,,,,,,,,
2007-01-01,44:50.4,34.0365,72.8904,21,3.5,,,,,,,,,,,,,,,,
2007-01-08,58:22.9,35.7275,73.8939,28,3.7,,,,,,,,,,,,,,,,
2007-01-09,54:57.4,34.6672,73.305,22,3.9,,,,,,,,,,,,,,,,
2007-01-10,13:36.7,29.3689,87.3511,35,3.5,,,,,,,,,,,,,,,,
2007-01-14,04:24.9,34.657,73.1243,21,3.7,,,,,,,,,,,,,,,,
2007-01-14,19:30.3,37.2318,71.9576,142,4.2,,,,,,,,,,,,,,,,
2007-01-18,26:07.4,35.9025,74.2769,10,4.3,,,,,,,,,,,,,,,,
2007-01-20,51:48.8,31.1306,82.8073,35,4.5,,,,,,,,,,,,,,,,
2007-01-20,10:06.4,33.2075,73.769,35,3.8,,,,,,,,,,,,,,,,
2007-01-20,13:05.6,33.1382,73.7109,35,3.6,,,,,,,,,,,,,,,,
2007-01-22,53:02.0,37.4581,72.2572,176,3.7,,,,,,,,,,,,,,,,
2007-01-23,05:36.6,37.2374,71.9774,142,4,,,,,,,,,,,,,,,,
2007-01-23,33:47.2,34.919,73.7863,21,4.1,,,,,,,,,,,,,,,,
2007-01-29,28:33.9,31.3223,80.227,35,3.4,,,,,,,,,,,,,,,,
2007-01-30,34:13.6,36.6839,74.1684,35,3.6,,,,,,,,,,,,,,,,
2007-02-01,12:18.9,36.699,73.2786,10,3.6,,,,,,,,,,,,,,,,
2007-02-01,20:37.2,37.2433,72.0111,142,3.7,,,,,,,,,,,,,,,,
2007-02-02,41:15.7,28.1723,94.1146,35,4.2,,,,,,,,,,,,,,,,
2007-02-02,20:38.9,37.1681,71.8502,250,3.1,,,,,,,,,,,,,,,,
2007-02-03,51:12.5,32.0978,78.6712,12,4.1,,,,,,,,,,,,,,,,
2007-02-06,39:00.5,27.9359,87.8092,73.8,4.2,,,,,,,,,,,,,,,,
2007-02-07,57:58.3,35.0764,72.8555,24,3.7,,,,,,,,,,,,,,,,
2007-02-09,37:46.3,32.7186,73.6303,10,3.9,,,,,,,,,,,,,,,,
2007-02-09,13:56.2,32.7461,73.7751,35,3.6,,,,,,,,,,,,,,,,
2007-02-10,25:51.8,34.6723,73.1266,21,3.6,,,,,,,,,,,,,,,,
2007-02-11,39:16.8,36.6851,72.9556,42.6,4.9,,,,,,,,,,,,,,,,
2007-02-11,03:13.9,35.4198,71.934,68,3.8,,,,,,,,,,,,,,,,
2007-02-12,53:55.4,29.4005,81.3499,27,3.8,,,,,,,,,,,,,,,,
2007-02-13,48:00.4,37.1859,71.9723,142,3.6,,,,,,,,,,,,,,,,
2007-02-15,09:39.8,29.4417,81.4415,27,4.3,,,,,,,,,,,,,,,,
2007-02-15,41:56.3,36.684,73.0074,42,4.3,,,,,,,,,,,,,,,,
2007-02-16,15:35.0,37.3338,74.5067,50,3.7,,,,,,,,,,,,,,,,
2007-02-17,33:36.5,37.21,71.9256,142,3.8,,,,,,,,,,,,,,,,
2007-02-21,33:21.8,31.3821,77.7507,9,3.9,,,,,,,,,,,,,,,,
2007-02-22,14:14.3,34.8367,73.6387,35,3.4,,,,,,,,,,,,,,,,
2007-02-22,44:08.5,37.4055,72.3227,176,3.6,,,,,,,,,,,,,,,,
2007-02-22,44:13.1,32.492,72.11,35,4,,,,,,,,,,,,,,,,
2007-02-24,06:18.3,33.279,75.719,40.4,3.9,,,,,,,,,,,,,,,,
2007-03-04,44:19.0,34.8349,73.0962,24,4.1,,,,,,,,,,,,,,,,
2007-03-09,06:50.0,37.3354,71.9608,130,3.7,,,,,,,,,,,,,,,,
2007-03-09,46:38.3,34.7277,73.0066,21,4.1,,,,,,,,,,,,,,,,
2007-03-09,07:03.6,34.7804,73.1509,24,3.5,,,,,,,,,,,,,,,,
2007-03-10,25:49.2,29.3469,81.2912,27,4.3,,,,,,,,,,,,,,,,
2007-03-14,09:48.6,27.1885,91.1861,41,4,,,,,,,,,,,,,,,,
2007-03-16,00:10.7,34.737,73.5075,22,3.5,,,,,,,,,,,,,,,,
2007-03-19,24:20.4,27.818,92.8788,35,3.5,,,,,,,,,,,,,,,,
2007-03-22,44:27.7,34.4925,72.8966,21,3.7,,,,,,,,,,,,,,,,
2007-03-27,19:29.5,30.985,78.0582,36.1,3.9,,,,,,,,,,,,,,,,
2007-03-27,08:33.0,33.9622,72.9079,22,3.7,,,,,,,,,,,,,,,,
2007-03-28,38:32.5,34.7579,73.4786,21,3.6,,,,,,,,,,,,,,,,
2007-03-28,05:23.2,35.8023,73.1189,26,3.9,,,,,,,,,,,,,,,,
2007-03-31,33:36.6,36.5885,72.6152,35,3.8,,,,,,,,,,,,,,,,
2007-04-02,40:26.4,34.9506,76.4029,35,3.6,,,,,,,,,,,,,,,,
2007-04-03,35:09.7,28.9874,76.6575,6.6,3.6,,,,,,,,,,,,,,,,
