DATE      	TIME       	LAT     	LON      	DEPTH	MAG
2013-11-03	47:22.0	29.4112	81.8643	31	3.9
2013-12-16	11:48.6	29.396	81.3284	27	3.6
2014-01-26	46:10.9	29.7008	81.83	31	3.4
2014-02-11	16:00.7	28.8488	81.9648	40	3.9
2014-03-31	51:37.7	29.5501	82.0488	10	3.7
2014-04-11	22:13.9	29.3457	81.6707	27	3.8
2014-05-14	03:20.8	29.6215	80.834	17	3.8
2014-06-07	40:50.3	30.2417	81.6054	10	4
2014-07-03	34:57.2	30.1732	80.5241	10	3.8
2014-07-07	37:12.6	29.3176	81.0511	17	3.9
2014-10-01	52:42.3	30.3305	82.1991	35	4
2014-12-11	11:46.0	29.3808	81.2391	10	3.5
2014-12-16	43:58.7	29.3221	81.4005	27	3.4
2014-12-19	59:07.0	31.3834	80.9473	35	3.6
2014-12-22	41:56.8	31.4762	81.1178	35	3.6
2014-12-28	23:58.2	29.5191	81.1865	10	3.7
2015-01-05	41:44.2	28.9319	81.6695	33	4.3
2015-01-22	42:33.9	29.2726	80.9678	10	4.2
2015-01-26	07:47.2	29.2678	81.0227	17	3.4
2015-01-27	16:41.5	29.2328	80.9693	35	3.3
2015-02-13	21:53.7	31.286	80.5357	35	3.8
2015-02-14	44:37.0	31.3457	80.4558	35	4.1
2015-02-22	02:14.5	28.4246	81.377	35	3.7
2015-04-21	02:17.2	28.8557	82.359	22.7	5
2015-04-21	32:28.2	29.035	82.2863	10	3.8
2015-04-22	29:11.3	28.8436	82.3409	22.8	4.2
2015-05-22	07:42.2	29.8668	81.7117	10	4.2
2015-06-02	33:07.2	29.9119	81.7186	10	3.7
2015-06-20	22:34.2	28.5288	82.7055	10	3.7
2015-06-20	23:05.0	28.5022	82.7219	10	4.6
2015-07-07	31:43.0	29.5675	81.6387	19.4	3.9
2015-07-26	59:06.0	29.9745	80.6769	23	3.5
2015-08-05	15:56.5	30.2923	80.4983	11	3.9
2015-08-07	46:38.7	30.4116	80.4189	11	3.7
2015-10-19	04:35.3	29.5794	80.4729	20.2	3.4
2015-11-18	25:39.5	29.704	80.6492	10	3.9
2015-12-18	16:56.2	29.2787	81.6399	16.1	5.3
2015-12-20	24:31.0	29.1895	81.5376	33	3.6
2015-12-26	48:42.9	29.2832	81.6009	27	3.8
2016-03-07	05:16.2	29.7652	82.1289	10	3.3
2016-04-30	43:13.5	29.4696	81.2643	10	3.9
2016-05-04	32:01.0	29.3924	82.0252	31	3.5
2016-06-11	17:46.5	30.0044	80.9262	10	3.6
2016-06-29	10:29.5	29.4657	81.1633	17	4.6
2016-06-29	27:01.6	29.3774	81.2776	27	3.9
2016-07-02	23:46.2	29.4721	81.1672	17	4.2
2016-08-25	34:00.8	29.9102	80.4215	23	3.6
2016-08-27	03:05.6	29.5247	81.5434	27	3.7
2016-09-09	52:25.0	29.9772	82.2331	21	3.4
2016-09-09	53:25.7	30.1258	82.634	35	3.6
2016-09-09	10:50.5	30.0345	82.715	35	3.9
2016-09-09	31:39.1	30.3114	82.8871	35	3.6
2016-09-09	29:51.4	29.9321	82.3765	35	3.6
2016-09-09	59:46.6	30.1923	82.6106	35	4
2016-09-09	22:41.7	30.0798	82.6543	35	3.5
2016-09-10	46:15.0	30.0869	82.5639	15	4.8
2016-09-10	00:47.0	30.1933	82.5619	10	3.4
2016-09-10	57:20.3	30.1076	82.6555	10	3.6
2016-09-10	15:01.5	30.1025	82.7027	10	3.5
2016-09-13	52:49.3	29.9491	82.5275	10	3.7
2016-09-18	34:58.2	29.986	82.5035	10	3.6
2016-09-23	59:23.7	30.2397	82.5136	35	3.6
2016-11-06	02:01.6	29.5892	81.1459	10	3.8
2016-12-01	52:48.6	29.9358	80.545	23.8	5.1
2016-12-28	16:50.4	29.6694	81.9143	31	3.5
2017-01-03	41:45.9	29.6693	81.6962	27	3.6
2017-03-25	42:22.4	29.3421	80.6457	19	3.7
2017-04-24	04:27.4	29.5671	81.2829	10	4.2
2017-05-30	38:00.3	29.4647	80.9999	17	3.8
2017-07-05	45:45.7	30.8239	80.7659	7	3.8
2017-07-15	35:29.3	28.8701	81.6519	33	4.1
2017-07-15	56:13.1	30.5951	82.6997	10	4.6
2017-08-05	10:49.0	30.6294	82.2129	10	3.6
2017-08-14	08:57.6	28.9369	81.6159	33	3.9
2017-08-22	50:36.1	29.3667	81.151	17	4.4
2017-09-27	58:48.6	29.7345	80.6179	19	3.3
2017-10-02	22:05.8	28.8005	82.2632	14.5	4
2017-10-26	51:41.7	29.0736	81.5425	33	3.8
2017-11-06	09:04.4	29.594	81.2143	14.2	4.4
2018-01-05	55:23.9	29.5299	81.0992	17	3.5
2018-03-15	51:29.9	31.4229	80.6543	35	3.8
2018-04-12	51:53.0	31.4978	80.6344	35	4
2018-04-17	57:02.0	31.363	80.5606	35	3.7
2018-04-19	52:39.9	31.4761	80.5724	35	4
2018-05-24	25:16.1	29.7826	80.7149	10	3.7
2018-06-05	34:36.4	29.5836	81.6283	13.1	4.7
2018-07-13	13:14.3	29.5101	81.4145	27	3.6
2018-07-18	30:42.9	29.3265	81.1594	17	3.7
2018-10-05	09:38.7	28.7192	81.608	35	3.8
2018-10-05	08:14.6	28.8221	81.5726	33	4.4
2018-10-05	15:05.2	28.7839	81.7082	10	4.4
2018-10-05	00:27.6	28.7953	81.5867	33	3.8
2018-10-06	07:46.6	28.8664	81.5986	33	4
2018-10-06	07:22.4	28.7752	81.4531	33	3.9
2018-11-11	07:30.8	29.8366	80.6352	10.8	4.5
2019-03-02	58:13.4	30.4355	81.2311	35	3.8
2019-04-01	03:01.2	28.8373	81.5559	33	3.4
2019-04-11	16:52.7	29.553	81.7774	10	3.5
2019-04-14	42:44.3	29.586	81.4251	27	3.9
2019-05-11	51:01.0	28.847	81.6265	26.9	4.5
2019-05-22	59:54.5	28.9938	80.758	10	3.5
2019-05-25	23:56.9	29.5258	81.4718	27	3.9
2019-06-14	37:33.9	29.4625	81.0484	10.3	3.6
2019-06-15	47:17.6	28.918	82.2585	13.2	4
2019-07-02	25:23.6	29.5941	80.9472	10	3.4
2019-09-15	09:28.3	30.163	81.9674	21	4
2019-09-16	33:26.3	29.581	80.6668	19	4.4
2019-09-28	58:26.3	30.0039	81.4896	6	3.8
2019-10-28	42:48.7	29.5728	81.7868	35	3.4
2019-11-19	30:56.6	29.3022	81.1505	16.9	5.3
2020-01-12	13:58.2	29.5379	81.5537	27	3.7
2020-01-12	34:17.9	29.4613	81.7105	34.7	4.3
2020-01-12	22:04.2	29.5077	81.6631	16.5	4.2
2020-01-28	14:18.6	29.6657	81.665	27	3.8
2020-04-02	09:57.5	29.432	80.9387	17	3.9
