DATE      ,TIME       ,LAT     ,LON      ,DEPTH,MAG 
18/08/2004,06:18:28,29.8904,93.1193,35,3.5
28/08/2004,10:06:50,27.1055,96.6672,35,4.1
03/09/2004,11:26:55,26.776,96.2619,83,3.6
24/09/2004,04:19:29,27.3717,96.2087,35,3.9
24/09/2004,12:34:02,27.4936,96.4478,70,3.6
27/09/2004,17:05:38,29.7944,95.4796,16.2,5.3
12/11/2004,01:59:08,27.2977,92.021,23,4
24/11/2004,22:35:45,27.3529,91.062,25,4.1
16/12/2004,17:29:44,27.4624,91.2074,35,3.9
21/01/2005,13:25:48,27.415,92.7179,17,3.6
21/01/2005,13:50:16,27.4131,92.7571,17,3.8
11/03/2005,05:08:39,27.4741,90.4665,35,4.5
05/04/2005,08:35:45,29.4482,95.6169,18,3.8
30/04/2005,02:41:10,26.7239,96.1511,83,3.8
29/05/2005,10:46:15,27.0318,92.5549,35,3.9
01/06/2005,20:06:41,28.9005,94.6075,25.7,6
02/07/2005,10:01:12,28.789,95.8851,34,4
05/08/2005,20:41:02,27.5812,92.389,18,3.9
10/09/2005,01:33:15,26.9434,96.1382,35,4.3
25/09/2005,11:05:36,27.1334,96.9178,28,3.7
25/11/2005,12:50:30,28.3405,88.9986,35,3.7
21/01/2006,12:31:18,27.6066,91.2401,35,3.5
11/02/2006,05:04:19,27.2451,92.1516,23,4.7
14/02/2006,00:55:24,27.3625,88.3932,26.8,5.4
23/02/2006,20:04:54,26.9758,91.7266,15.9,5.5
23/02/2006,20:07:26,26.9283,91.6532,10,5.2
23/02/2006,20:22:51,26.9643,91.6698,41,4.1
23/02/2006,20:37:04,27.0359,91.6482,35,3.9
23/02/2006,20:44:37,26.89,91.7982,35,4
23/02/2006,23:49:11,26.8999,91.5997,41,3.6
24/02/2006,04:45:30,26.8511,91.6872,41,3.8
25/02/2006,05:48:55,26.9095,91.3446,41,3.3
27/02/2006,12:49:56,27.2154,96.5676,65.7,3.9
03/03/2006,07:22:59,29.0387,95.3062,40,3.9
25/03/2006,05:51:53,26.8226,92.1786,23,4.7
11/04/2006,03:54:03,27.3666,92.3022,18,4
07/05/2006,06:11:29,28.4622,91.0968,35,3.8
12/05/2006,19:43:19,26.8118,95.2186,50,3.3
11/06/2006,00:25:20,26.7604,96.9433,28,3.9
15/07/2006,06:45:00,27.5908,91.0986,25,3.9
17/07/2006,13:47:52,26.8425,89.2976,35,4.1
13/08/2006,19:22:39,26.69,96.9333,28,4
22/08/2006,12:32:13,29.4646,95.4395,18,4.1
10/09/2006,21:42:35,29.0342,94.6533,35,3.7
25/09/2006,00:27:45,28.3841,96.3593,24,4
14/10/2006,01:18:57,27.3001,92.1639,15,3.9
20/10/2006,01:25:35,27.4435,92.3021,18,3.8
21/12/2006,08:33:58,28.7288,94.9121,10,3.8
02/02/2007,00:41:16,28.1723,94.1146,35,4.2
14/03/2007,01:09:49,27.1885,91.1861,41,4
19/03/2007,19:24:20,27.818,92.8788,35,3.5
07/04/2007,11:46:33,28.6083,96.2941,24,4.1
11/04/2007,05:21:19,27.5518,92.634,18,3.9
20/05/2007,14:18:17,27.2918,88.2379,10.3,5
23/05/2007,17:40:44,27.2912,88.2571,6.8,3.7
07/06/2007,10:09:26,27.2646,96.9519,35,4.1
27/06/2007,18:40:21,28.9343,95.0286,24,3.9
31/08/2007,03:44:45,27.2105,92.6044,10,3.6
16/09/2007,07:59:16,29.9769,95.021,35,3.6
16/09/2007,23:13:46,29.1131,95.0677,24,3.9
17/10/2007,17:54:37,29.905,94.8722,35,3.5
29/10/2007,04:54:41,29.4679,92.0551,35,4
29/10/2007,19:40:00,29.4603,92.053,35,3.9
06/11/2007,01:23:53,29.3853,92.0453,35,4
09/11/2007,18:05:58,29.3671,91.9181,35,3.6
10/11/2007,19:36:25,29.4205,95.3812,25.2,4.9
18/11/2007,05:49:28,29.6967,92.1518,35,4.2
26/12/2007,07:50:08,26.8217,91.8614,40,3.3
01/01/2008,07:01:26,26.9193,92.9871,35,3.7
17/01/2008,19:21:54,28.9444,95.7659,34,4.6
25/01/2008,15:10:29,27.8561,94.1979,35,4
29/01/2008,12:23:51,27.5594,92.7186,18,4.1
18/02/2008,08:56:43,27.4723,88.5182,52.1,3.4
23/02/2008,13:39:21,27.6347,90.337,35,3.5
12/03/2008,03:18:50,27.0843,96.94,28,4.6
13/03/2008,15:42:31,26.8503,91.9222,23,4.4
18/03/2008,15:31:56,26.6235,92.6803,35,3.5
10/05/2008,05:58:51,27.6044,92.718,18,4.4
13/05/2008,20:44:47,27.0377,93.026,35,3.6
23/05/2008,19:43:27,29.7424,88.5216,35,4.1
25/05/2008,10:28:25,28.9736,88.9099,10,4.3
03/06/2008,03:42:09,26.7726,96.8509,10,3.9
09/06/2008,08:27:11,28.1871,93.3315,32.5,4.2
13/06/2008,11:16:08,28.2308,95.0191,35,3.9
